popularity,original_title,cast,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.20739899999999997,Frank Herbert's Children of Dune,Alec Newman|Susan Sarandon|James McAvoy|Julie Cox|Ian McNeice,Greg Yaitanes,248,Drama|Science Fiction|Fantasy|Adventure,New Amsterdam Entertainment|Blixa Film Productktion|Hallmark Entertainment,35,6.5,2003,23707052.895650502,0.0
0.371487,The Company,Neve Campbell|Malcolm McDowell|James Franco|Barbara E. Robertson|William Dick,Robert Altman,112,Drama|Thriller,Sony Pictures Classics,12,4.9,2003,17780289.6717379,2704482.81404614
0.39450100000000005,Natural City,Yoo Ji-tae|Jae-un Lee|Rin Seo|Jung Eun-pyo|Jung Doo-hong,Byung-chun Min,114,Science Fiction,Jowoo Entertainment|Tube Entertainment,14,4.9,2003,7112115.86869516,0.0
0.201732,Crime Spree,GÃ©rard Depardieu|Harvey Keitel|Johnny Hallyday|Renaud|SaÃ¯d Taghmaoui,Brad Mirman,98,Action|Comedy,Bac Films|GFT Entertainment|Studio Eight Productions|Vision View Entertainment,13,6.3,2003,0.0,0.0
0.201014,44 Minutes: The North Hollywood Shoot-Out,Michael Madsen|Ron Livingston|Ray Baker|Douglas Spain|Andrew Bryniarski,Yves Simoneau,103,Action,Chapman/Leonard Studio Equipment,13,6.2,2003,11853526.447825199,0.0
0.20837199999999997,DÃ©dales,Lambert Wilson|Sylvie Testud|FrÃ©dÃ©ric Diefenthal|Michel Duchaussoy|Edouard Montoute,RenÃ© Manzor,100,Crime|Thriller|Mystery|Drama,M6 Films,10,6.5,2003,0.0,0.0
0.198046,Alien Hunter,James Spader|Janine Eser|John Lynch|Nikolai Binev|Leslie Stefanson,Ron Krauss,100,Thriller|Science Fiction|Action,Nu Image Films|Sandstorm Films|Millennium Films,16,4.2,2003,8297468.51347769,0.0
0.197848,Leprechaun: Back 2 tha Hood,Warwick Davis|Tangi Miller|Laz Alonso|Page Kennedy|Sherrie Jackson,Steven Ayromlooi,90,Horror|Comedy|Fantasy,Lions Gate Enterntainment,12,6.0,2003,0.0,0.0
0.197542,The Cooler,William H. Macy|Alec Baldwin|Maria Bello|Shawn Hatosy|Paul Sorvino,Wayne Kramer,101,Drama|Romance,ContentFilm|Pierce/Williams Entertainment,33,6.5,2003,37931284.63304079,0.0
0.19486199999999998,Good Boy!,Molly Shannon|Liam Aiken|Matthew Broderick|Donald Faison|Cheech Marin,John Robert Hoffman,87,Comedy|Family|Science Fiction,Jim Henson Pictures|Metro-Goldwyn-Mayer (MGM),18,4.9,2003,20150994.9613029,0.0
0.194794,Touching the Void,Brendan Mackey|Nicholas Aaron|Richard Hawking|Ollie Ryall|Joe Simpson,Kevin Macdonald,106,Documentary|Action|Adventure,Darlow Smithson Productions|UK Film Council|PBS|Film4,60,7.5,2003,0.0,16459572.1256265
0.193661,Veronica Guerin,Cate Blanchett|Gerard McSorley|CiarÃ¡n Hinds|Brenda Fricker|Don Wycherley,Joel Schumacher,98,Drama|Crime|Thriller,Jerry Bruckheimer Films|Touchstone Pictures,26,6.7,2003,20150994.9613029,1860906.45339169
0.619899,Luther,Joseph Fiennes|Jonathan Firth|Claire Cox|Alfred Molina|Peter Ustinov,Eric Till,123,Drama|History,Eikon Film,46,6.3,2003,0.0,0.0
0.190667,Rugrats Go Wild,E.G. Daily|Nancy Cartwright|Kath Soucie|Dionne Quan|Tim Curry,John Eng|Norton Virgien,84,Animation|Family,Nickelodeon Movies|Paramount Animation,32,5.3,2003,0.0,0.0
0.19026300000000002,Soldier's Girl,Lee Pace|Troy Garity|Shawn Hatosy|Andre Braugher|Philip Eddolls,Frank Pierson,112,Drama|Romance|Crime,Bachrach/Gottlieb Productions,15,5.9,2003,0.0,0.0
0.104354,Blind Horizon,Val Kilmer|Neve Campbell|Sam Shepard|Amy Smart|Gil Bellows,Michael Haussman,99,Drama|Thriller,Millennium Films,14,5.9,2003,0.0,0.0
0.939084,My Boss's Daughter,Ashton Kutcher|Tara Reid|Andy Richter|Jeffrey Tambor|Michael Madsen,David Zucker,83,Comedy|Romance,Dimension Films,100,4.4,2003,16594937.026955301,0.0
0.175002,X2,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,Bryan Singer,133,Adventure|Action|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|XM2 Productions,2222,6.7,2003,130388790.926078,254790104.86577702
0.169652,Dickie Roberts: Former Child Star,David Spade|Mary McCormack|Craig Bierko|Scott Terra|Jenna Boyd,Sam Weisman,98,Comedy,Paramount Pictures|Happy Madison Productions,27,5.4,2003,0.0,0.0
0.161748,Wonderland,Val Kilmer|Dylan McDermott|Kate Bosworth|Josh Lucas|Lisa Kudrow,James Cox,104,Crime|Drama|Mystery|Thriller,Lions Gate Films,23,6.4,2003,5926763.22391264,2923605.91860799
0.159344,Love Object,Desmond Harrington|Melissa Sagemiller|Udo Kier|Rip Torn|Robert Bagnell,Robert Parigi,88,Drama|Horror|Comedy|Thriller|Romance,ContentFilm|Base 12 Productions|Catapult Films,11,5.0,2003,0.0,0.0
0.154678,Helen of Troy,Sienna Guillory|Matthew Marsden|Rufus Sewell|John Rhys-Davies|Emilia Fox,John Kent Harrison,175,War|Action|Drama|Romance,Fuel Entertainment,12,5.5,2003,0.0,0.0
0.147375,Camp,Daniel Letterle|Joanna Chilcoat|Robin de Jesus|Tiffany Taylor|Alana Allen,Todd Graff,114,Comedy|Music,Laughlin Park Pictures|IFC Productions,12,4.9,2003,0.0,1929936.65001325
0.146885,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,Robert McNamara|Errol Morris|Fidel Castro|Barry Goldwater|John F. Kennedy,Errol Morris,95,War|Documentary|History,Sony Pictures Classics|SenArt Films|Radical Media,28,6.7,2003,0.0,0.0
0.14657,The Shape of Things,Paul Rudd|Gretchen Mol|Rachel Weisz|Frederick Weller,Neil LaBute,96,Comedy|Drama|Romance,StudioCanal|USA Films|Pretty Pictures|Working Title Films,13,6.1,2003,0.0,0.0
0.143004,Alex & Emma,Luke Wilson|Kate Hudson|Sophie Marceau|David Paymer|Paul Wilson,Rob Reiner,96,Comedy|Romance,Epsilon Motion Pictures|Franchise Pictures|Escape Artists|Reiner-Greisman,43,5.0,2003,35560579.3434758,18217562.706340197
0.135161999999999,From Justin to Kelly,Kelly Clarkson|Justin Guarini |Brandon Henschel|Greg Siff|Brian Dietzen,Robert Iscove,90,Comedy|Romance,20th Century Fox,12,3.5,2003,14224231.737390302,5834502.48615863
0.126182,Les Clefs de bagnole,Laurent Baffie|Daniel Russo|Pascal Sellem|GÃ©rard Depardieu|Guillaume Canet,Laurent Baffie,90,Comedy,Laurent Baffie Productions,12,4.8,2003,674722.876405176,674722.876405176
0.131905,Air Bud: Spikes Back,Darren J. Birch|Christopher Bishop|Tyler Boissonnault|J. Winston Carroll|Patrick Cranshaw,Mike Southon,87,Comedy|Family,Walt Disney Studios HE,11,4.5,2003,5926763.22391264,0.0
0.126685,Undead,Felicity Mason|Mungo McKay|Rob Jenkins|Lisa Cunningham|Dirk Hunter,Michael Spierig|Peter Spierig,97,Horror|Action|Comedy|Science Fiction,Spierigfilm,24,5.5,2003,0.0,0.0
0.121449,Saw,Leigh Whannell|Paul Moder|Katrina Mathers|Dean Francis,James Wan,9,Crime|Thriller|Horror,Twisted Pictures,40,6.4,2003,0.0,0.0
0.10846300000000002,Final Flight of the Osiris,Pamela Adlon|Kevin Michael Richardson|John DiMaggio|Tom Kenny|Rick Gomez,Andrew R. Jones,9,Science Fiction|Action|Animation,Square USA,17,6.5,2003,0.0,0.0
0.20175,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Romanthony,Kazuhisa TakenÃ´chi,68,Animation|Science Fiction|Music,Daft Life Ltd. Co.|Toei Animation,49,7.2,2003,0.0,0.0
0.102769,I Capture the Castle,Romola Garai|Rose Byrne|Tara Fitzgerald|Bill Nighy|Marc Blucas,Tim Fywell,113,Drama|Romance,Isle of Man Film Commission|British Broadcasting Corporation (BBC)|Trademark Films|Take 3 Partnership,14,7.2,2003,0.0,0.0
0.098984,Sylvia,Gwyneth Paltrow|Daniel Craig|Jared Harris|Michael Gambon|Blythe Danner,Christine Jeffs,109,Drama|Romance,Focus Films,17,5.6,2003,8297468.51347769,11853526.447825199
0.098039,The Foreigner,Steven Seagal|Jeffrey Pierce|Max Ryan|Harry Van Gorkum|Anna-Louise Plowman,Michael Oblowitz,96,Action|Thriller,Columbia Pictures|Franchise Pictures,14,4.3,2003,19795389.1678682,0.0
0.23825,Tupac: Resurrection,Tupac Shakur,Lauren Lazin,112,Music|Documentary,Paramount Pictures|MTV Films,15,8.0,2003,0.0,9255854.57524784
0.09449,Homeless to Harvard: The Liz Murray Story,Thora Birch|Michael Riley|Kelly Lynch|Robert Bockstael|Makyla Smith,Peter Levin,104,Drama|TV Movie,Barnet Bain Films,14,6.0,2003,0.0,0.0
0.085589,Chalte Chalte,Shah Rukh Khan|Rani Mukerji|Jas Arora|Satish Shah|Jayshree T.,Aziz Mirza,167,Comedy|Drama|Romance,Dreamz Unlimited|United Motion Pictures,16,6.3,2003,0.0,0.0
0.08018,"Buongiorno, notte",Maya Sansa|Luigi Lo Cascio|Roberto Herlitzka|Paolo Briguglia|Pier Giorgio Bellocchio,Marco Bellocchio,106,Drama,Rai Cinemafiction|Filmalbatros,13,5.3,2003,0.0,0.0
0.07715,Effroyables jardins,Jacques Villeret|AndrÃ© Dussollier|Thierry Lhermitte|BenoÃ®t Magimel|Suzanne Flon,Jean Becker,95,Comedy|Drama,Canal+,15,7.6,2003,0.0,0.0
0.063216,Fear of the Dark,Kevin Zegers|Rachel Skarsten|Charles Powell|Linda Purl|Jesse James,K.C. Bascombe,86,Horror,Constellation Entertainment|Faulkner Productions,13,5.0,2003,0.0,0.0
0.062876,Bienvenue chez les Rozes,Jean Dujardin|Carole Bouquet|LorÃ nt Deutsch|Michel Duchaussoy|Olivier Saladin,Francis Palluau,90,Comedy,TF1 Films Productions|TÃ©lÃ©ma Productions|TPS Star,16,5.5,2003,0.0,0.0
0.059976,Indiana Jones: Making the Trilogy,Harrison Ford|George Lucas|Steven Spielberg|Lawrence Kasdan,Laurent Bouzereau,127,Documentary,Lucasfilms,10,7.2,2003,0.0,0.0
0.168156,A Detective Story,James Arnold Taylor|Carrie-Anne Moss|Matt McKenzie|Terrence 'T.C.' Carson,Shinichiro Watanabe,10,Science Fiction|Animation,Studio 4Â°C,12,7.4,2003,0.0,0.0
0.138667,Gomez & TavarÃ¨s,Stomy Bugsy|Titoff|NoÃ©mie Lenoir|Jean Yanne|Ã‰lodie Navarre,Gilles Paquet-Brenner,72,Crime|Comedy|Action,M6 Films|Hugo Films,11,4.4,2003,0.0,0.0
0.040005,The Young Black Stallion,Biana Tamimi|Patrick Elias|GÃ©rard Rudolf|Ali Al Ameri|Andries Rossouw,Simon Wincer,49,Action|Adventure|Drama|Family,Walt Disney Pictures,11,4.8,2003,0.0,0.0
0.038307,The Room,Tommy Wiseau|Juliette Danielle|Greg Sestero|Philip Haldiman|Carolyn Minnott,Tommy Wiseau,99,Drama|Romance,Chloe Productions|TPW Films|Wiseau-Films,59,4.6,2003,0.0,0.0
0.038236,Eloise at Christmastime,Julie Andrews|Sofia Vassilieva|Kenneth Welsh|Debra Monk|Jason Jones,Kevin Lima,89,Family|Comedy|Drama,Handmade Films Ltd.|DiNovi Pictures,11,4.6,2003,0.0,0.0
0.027927999999999998,Turbo Charged Prelude to 2 Fast 2 Furious,Paul Walker|Minka Kelly|Rodney Neil|Peter Aylward|Vin Diesel,Philip G. Atwell,6,Action,Original Film,32,6.8,2003,0.0,0.0
0.046862,Matriculated,Melinda Clarke|Dwight Schultz|Olivia d'Abo|James Arnold Taylor|Rodney Saulsberry,Peter Chung,16,Animation|Drama|Science Fiction,DNA,12,7.1,2003,0.0,0.0
0.013546,The Second Renaissance Part II,Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz,Mahiro Maeda,9,Science Fiction|Animation,Studio 4Â°C,15,7.2,2003,0.0,0.0
0.049777999999999996,A Wrinkle in Time,Katie Stuart|Gregory Smith|David Dorfman|Chris Potter|Kyle Secor,John Kent Harrison,128,Drama|Science Fiction|Family,BLT Productions,10,4.9,2003,0.0,0.0
4.355219,Titanic,Kate Winslet|Leonardo DiCaprio|Frances Fisher|Billy Zane|Kathy Bates,James Cameron,194,Drama|Romance|Thriller,Paramount Pictures|Twentieth Century Fox Film Corporation|Lightstorm Entertainment,4654,7.3,1997,271692064.214419,2506405735.41947
3.4889099999999997,Hercules,Tate Donovan|Josh Keaton|Roger Bart|Danny DeVito|James Woods,John Musker|Ron Clements,93,Animation|Family|Fantasy|Adventure|Comedy,Walt Disney Pictures,909,7.0,1997,115469127.29112801,343299361.863264
3.153414,Men in Black,Tommy Lee Jones|Will Smith|Linda Fiorentino|Vincent D'Onofrio|Rip Torn,Barry Sonnenfeld,98,Action|Adventure|Comedy|Science Fiction,Amblin Entertainment|Columbia Pictures Corporation|Parkes+MacDonald Image Nation,2864,6.7,1997,122261428.89648798,800663660.846796
3.077454,Gattaca,Ethan Hawke|Jude Law|Gore Vidal|Uma Thurman|Alan Arkin,Andrew Niccol,106,Thriller|Science Fiction|Mystery|Romance,Columbia Pictures|Jersey Films,1117,7.3,1997,48904571.5585954,17025280.2673449
2.972972,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,Luc Besson,126,Adventure|Fantasy|Action|Thriller|Science Fiction,Columbia Pictures|Gaumont,2649,7.1,1997,122261428.89648798,358525092.46020496
2.6047990000000003,Batman & Robin,Arnold Schwarzenegger|George Clooney|Chris O'Donnell|Uma Thurman|Alicia Silverstone,Joel Schumacher,125,Action|Crime|Fantasy|Science Fiction,PolyGram Filmed Entertainment|Warner Bros.,828,4.4,1997,169807540.134012,323594923.43377995
2.407266,Drive,Mark Dacascos|Kadeem Hardison|John Pyper-Ferguson|Brittany Murphy|Tracey Walter,Steve Wang,100,Action|Adventure|Science Fiction|Comedy,Overseas FilmGroup,10,6.3,1997,4754611.12375233,0.0
2.391809,Tomorrow Never Dies,Pierce Brosnan|Jonathan Pryce|Michelle Yeoh|Teri Hatcher|Ricky Jay,Roger Spottiswoode,119,Adventure|Action|Thriller,Eon Productions,565,5.9,1997,149430635.31793,452382322.35584104
2.2020869999999997,Good Will Hunting,Robin Williams|Matt Damon|Ben Affleck|Stellan SkarsgÃ¥rd|Minnie Driver,Gus Van Sant,126,Drama,Miramax Films|Lawrence Bender Productions|Be Gentlemen Limited Partnership,1592,7.7,1997,13584603.2107209,306921606.651021
2.113737,Jackie Brown,Pam Grier|Samuel L. Jackson|Robert Forster|Bridget Fonda|Michael Keaton,Quentin Tarantino,154,Action|Crime|Drama|Thriller,Miramax Films,763,7.1,1997,16301523.8528651,53894416.38846529
2.064658,Alien: Resurrection,Sigourney Weaver|Winona Ryder|Dominique Pinon|Ron Perlman|Michael Wincott,Jean-Pierre Jeunet,109,Science Fiction|Horror|Action,Twentieth Century Fox Film Corporation|Brandywine Productions,712,5.9,1997,95092222.47504671,220070572.013679
2.01227,The Game,Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Peter Donat,David Fincher,129,Drama|Thriller|Mystery,PolyGram Filmed Entertainment|A&B Producoes|Popaganda Films,851,7.3,1997,67923016.0536048,148647683.99496
1.949225,Event Horizon,Laurence Fishburne|Sam Neill|Kathleen Quinlan|Joely Richardson|Richard T. Jones,Paul W.S. Anderson,96,Horror|Science Fiction|Mystery,Paramount Pictures|Impact Pictures|Golar Productions,358,6.2,1997,81507619.2643258,36234540.891353704
1.929641,Anastasia,Meg Ryan|John Cusack|Christopher Lloyd|Angela Lansbury|Hank Azaria,Don Bluth|Gary Goldman,94,Animation|Family,Twentieth Century Fox Film Corporation|Fox Animation Studios|Fox Family Films|The Big Gun Project|Little Wolf Entertainment,806,7.2,1997,71998397.01682109,189918659.471355
1.623577,Home Alone 3,Alex D. Linz|Olek Krupa|Rya Kihlstedt|Lenny Von Dohlen|Scarlett Johansson,Raja Gosnell,102,Comedy|Family,Twentieth Century Fox Film Corporation|Hughes Entertainment,331,5.2,1997,43470730.274307,107430458.718088
1.616191,Austin Powers: International Man of Mystery,Mike Myers|Elizabeth Hurley|Michael York|Mimi Rogers|Seth Green,Jay Roach,94,Science Fiction|Comedy|Crime,New Line Cinema|Capella International|Eric's Boy,581,6.3,1997,22414595.297689497,91946013.4283802
1.5528600000000001,Starship Troopers,Casper Van Dien|Dina Meyer|Denise Richards|Jake Busey|Neil Patrick Harris,Paul Verhoeven,129,Adventure|Action|Thriller|Science Fiction,TriStar Pictures|Touchstone Pictures|Big Bug Pictures,929,6.5,1997,142638333.71256998,164664921.497974
1.4125159999999999,The Full Monty,Robert Carlyle|Mark Addy|William Snape|Steve Huison|Tom Wilkinson,Peter Cattaneo,91,Comedy,Channel Four Films|Twentieth Century Fox Film Corporation|Redwave Films,163,6.4,1997,4754611.12375233,350279159.520599
1.368403,Con Air,Nicolas Cage|John Cusack|John Malkovich|Ving Rhames|Nick Chinlund,Simon West,115,Action|Thriller|Crime,Jerry Bruckheimer Films|Kouf/Bigelow Productions|Touchstone Pictures|Hiett Designs of Las Vegas|Runway Pictures Inc,728,6.5,1997,101884524.080407,304311731.323717
1.330225,Face/Off,John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon,John Woo,138,Action|Crime|Science Fiction|Thriller,Paramount Pictures|Permut Presentations|WCG Entertainment Productions|Douglas/Reuther Productions|Touchstone Pictures,955,6.7,1997,108676825.68576701,333741296.174915
1.308461,Donnie Brasco,Johnny Depp|Al Pacino|Michael Madsen|Bruno Kirby|James Russo,Mike Newell,127,Crime|Drama|Thriller,TriStar Pictures|Mark Johnson Productions|Phoenix Pictures|Baltimore Pictures,615,7.2,1997,47546111.237523295,56994198.69519879
1.307058,I Know What You Did Last Summer,Jennifer Love Hewitt|Sarah Michelle Gellar|Ryan Phillippe|Freddie Prinze Jr.|Bridgette Wilson,Jim Gillespie,100,Horror|Thriller|Mystery,Columbia Pictures Corporation|Mandalay Entertainment|Summer Knowledge LLC,348,5.5,1997,23093825.4582256,170603779.91584298
1.272247,The Devil's Advocate,Keanu Reeves|Al Pacino|Charlize Theron|Jeffrey Jones|Judith Ivey,Taylor Hackford,144,Drama|Horror|Mystery|Thriller,Regency Enterprises|Monarchy Enterprises B.V.|Kopelson Entertainment|Warner Bros.|New Regency Pictures,717,6.9,1997,77432238.3011095,207769251.92986202
1.231579,Anaconda,Jennifer Lopez|Ice Cube|Jon Voight|Eric Stoltz|Owen Wilson,Luis Llosa,89,Adventure|Horror|Thriller,Columbia Pictures Corporation|Middle Fork Productions|Iguana Producciones|Skylight Cinema Foto Art|St. Tropez Films,331,4.7,1997,61130714.448244296,185953882.98902
1.212565,Chasing Amy,Ben Affleck|Joey Lauren Adams|Jason Lee|Dwight Ewell|Kevin Smith,Kevin Smith,113,Comedy|Drama|Romance,Miramax Films|View Askew Productions,227,6.7,1997,339615.080268024,16330421.020815
1.176223,Dante's Peak,Pierce Brosnan|Linda Hamilton|Jamie RenÃ©e Smith|Jeremy Foley|Elizabeth Hoffman,Roger Donaldson,108,Action|Adventure|Thriller,Universal Pictures|Pacific Western,216,5.5,1997,157581397.24436298,241979494.04145297
1.172353,Speed 2: Cruise Control,Sandra Bullock|Jason Patric|Willem Dafoe|Temuera Morrison|Mike Hagerty,Jan de Bont,121,Action|Adventure|Thriller,Twentieth Century Fox Film Corporation|Blue Tulip Productions,233,4.4,1997,217353651.371535,223477680.157309
1.123404,L.A. Confidential,Kevin Spacey|Guy Pearce|Danny DeVito|James Cromwell|Kim Basinger,Curtis Hanson,138,Crime|Drama|Mystery|Thriller,Regency Enterprises|Wolper Organization|Warner Bros.,728,7.5,1997,47546111.237523295,171460704.837137
1.1091010000000001,Scream 2,David Arquette|Neve Campbell|Courteney Cox|Sarah Michelle Gellar|Jamie Kennedy,Wes Craven,120,Horror|Mystery,Miramax Films|Konrad Pictures|Maven Entertainment|Dimension Films,442,6.0,1997,32603047.705730297,234148705.217506
1.087383,Liar Liar,Jim Carrey|Maura Tierney|Justin Cooper|Cary Elwes|Anne Haney,Tom Shadyac,86,Comedy,Imagine Entertainment|Universal Pictures,774,6.2,1997,61130714.448244296,245881318.11404902
1.046547,Beauty and the Beast: The Enchanted Christmas,Paige O'Hara|Robby Benson|Jerry Orbach|David Ogden Stiers|Bernadette Peters,Andrew Knight,72,Animation|Family,Walt Disney Television Animation|Walt Disney Animation Canada,101,5.9,1997,0.0,0.0
1.0374379999999999,Contact,Jodie Foster|Matthew McConaughey|James Woods|John Hurt|Tom Skerritt,Robert Zemeckis,150,Drama|Science Fiction|Mystery,Warner Bros.|South Side Amusement Company,745,6.9,1997,122261428.89648798,232460177.075302
1.031334,Lolita,Jeremy Irons|Dominique Swain|Melanie Griffith|Frank Langella|Suzanne Shepherd,Adrian Lyne,137,Drama|Romance,PathÃ©|Lolita Productions,120,6.9,1997,84224539.90647,1440044.0141144
1.008461,The Rainmaker,Matt Damon|Danny DeVito|Jon Voight|Claire Danes|Mary Kay Place,Francis Ford Coppola,135,Drama|Crime|Thriller,Paramount Pictures|Constellation Entertainment,113,6.5,1997,54338412.842883795,62376108.7583333
0.999866,Volcano,Tommy Lee Jones|Anne Heche|Gaby Hoffmann|Don Cheadle|Joshua Fardon,Mick Jackson,104,Science Fiction|Action|Drama|Thriller,Twentieth Century Fox Film Corporation,172,5.0,1997,122261428.89648798,0.0
0.9814219999999999,The Jackal,Bruce Willis|Richard Gere|Sidney Poitier|Diane Venora|J.K. Simmons,Michael Caton-Jones,124,Action|Thriller|Adventure|Crime,Universal Pictures|Toho-Towa|Mutual Film Company|Marubeni|Tele MÃ¼nchen Fernseh Produktionsgesellschaft (TMG),295,6.0,1997,81507619.2643258,216443863.325307
0.978042,Grosse Pointe Blank,John Cusack|Minnie Driver|Dan Aykroyd|Joan Cusack|Alan Arkin,George Armitage,107,Action|Comedy|Thriller|Romance,Caravan Pictures|Hollywood Pictures|Roger Birnbaum Productions,132,6.9,1997,0.0,38151484.6273233
0.977822,Poison Ivy: The New Seduction,Jaime Pressly|Megan Edwards|Michael Des Barres|Greg Vaughan|Susan Tyrrell,Kurt Voss,93,Thriller|Romance,New Line Cinema|CineTel Pictures|MG Entertainment,16,4.4,1997,0.0,0.0
0.96047,Flubber,Robin Williams|Marcia Gay Harden|Christopher McDonald|Raymond J. Barry|Clancy Brown,Les Mayfield,93,Comedy|Family|Science Fiction,Walt Disney Pictures|Great Oaks Entertainment,385,5.1,1997,108676825.68576701,241774999.575481
0.9386110000000001,The Saint,Val Kilmer|Elisabeth Shue|Rade Serbedzija|Henry Goodman|Alun Armstrong,Phillip Noyce,116,Thriller|Action|Romance|Science Fiction|Adventure,Paramount Pictures|Mace Neufeld Productions|Rysher Entertainment,161,6.0,1997,92375301.8329025,160384313.858672
0.936736,Conspiracy Theory,Mel Gibson|Julia Roberts|Patrick Stewart|Cylk Cozart|Steve Kahan,Richard Donner,135,Action|Drama|Mystery|Thriller,Silver Pictures|Warner Bros.|Donner/Shuler-Donner Productions,243,6.4,1997,101884524.080407,186085744.657005
0.933349,Air Force One,Harrison Ford|Gary Oldman|Glenn Close|Wendy Crewson|William H. Macy,Wolfgang Petersen,124,Action|Thriller,Columbia Pictures Corporation|Beacon Communications|Radiant Productions,474,6.1,1997,115469127.29112801,428127476.558069
